ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
DIOGUIK01 ,2006,Ike,Diogu,GSW,N,17,222,123,21,42,63,5,3,11,18,35,83,44,44,35,0,0
DIOGUIK01 ,2006,Ike,Diogu,TOT,N,59,759,366,75,128,203,25,8,26,67,122,266,127,140,112,0,0
DIOPDE01  ,2006,DeSagana,Diop,DAL,N,81,1476,190,166,272,438,30,40,113,63,244,151,71,86,48,1,0
DIXONJU01 ,2006,Juan,Dixon,TOR,N,26,684,288,11,62,73,41,27,2,24,65,259,110,44,41,83,27
DIXONJU01 ,2006,Juan,Dixon,POR,N,55,1243,490,16,69,85,82,49,7,77,112,444,189,72,60,143,52
DIXONJU01 ,2006,Juan,Dixon,TOT,N,81,1927,778,27,131,158,123,76,9,101,177,703,299,116,101,226,79
DOLEAMI01 ,2006,Michael,Doleac,MIA,N,56,699,200,44,111,155,22,18,15,30,96,175,82,41,36,1,0
DOOLIKE01 ,2006,Keyon,Dooling,ORL,N,66,1437,521,22,64,86,112,52,15,72,125,458,188,141,114,96,31
DoubyQu01 ,2006,Quincy,Douby,SAC,N,42,359,119,11,26,37,15,15,4,15,21,126,48,15,11,50,12
DUHONCH01 ,2006,Chris,Duhon,CHI,N,78,1907,558,23,146,169,310,69,6,105,150,483,197,101,76,245,88
DUNCATI01 ,2006,Tim,Duncan,SAS,N,80,2728,1599,213,632,845,273,66,190,223,203,1131,618,568,362,9,1
DUNLEMI02 ,2006,Mike,Dunleavy Jr.,GSW,N,39,1052,446,40,147,187,117,38,12,71,83,370,166,101,78,104,36
DUNLEMI02 ,2006,Mike,Dunleavy Jr.,IND,N,43,1531,603,44,200,244,111,46,10,78,120,480,218,168,133,120,34
DUNLEMI02 ,2006,Mike,Dunleavy Jr.,TOT,N,82,2583,1049,84,347,431,228,84,22,149,203,850,384,269,211,224,70
DUPRERO01 ,2006,Ronald,Dupree,DET,N,19,92,25,5,12,17,5,5,1,3,12,31,11,9,3,0,0
ELLISMO01 ,2006,Monta,Ellis,GSW,N,77,2640,1272,62,181,243,319,132,21,221,210,1010,480,358,273,143,39
ELSONFR01 ,2006,Francisco,Elson,SAS,N,70,1333,350,81,255,336,55,31,59,86,184,282,144,80,62,2,0
ELYME01   ,2006,Melvin,Ely,CHR,N,24,245,70,12,27,39,14,2,6,24,39,60,23,35,24,0,0
ELYME01   ,2006,Melvin,Ely,SAS,N,6,65,19,3,11,14,4,4,2,5,12,20,6,12,7,0,0
ELYME01   ,2006,Melvin,Ely,TOT,N,30,310,89,15,38,53,18,6,8,29,51,80,29,47,31,0,0
EVANSMA01 ,2006,Maurice,Evans,LAL,N,76,1736,638,93,128,221,74,38,14,57,126,542,234,155,122,133,48
EVANSRE01 ,2006,Reggie,Evans,DEN,N,66,1129,325,156,304,460,45,42,16,95,143,215,117,183,91,0,0
EWINGDA01 ,2006,Daniel,Ewing,LAC,N,61,711,179,9,64,73,90,32,4,50,62,161,65,45,35,44,14
FarmaJo01 ,2006,Jordan,Farmar,LAL,N,71,1086,320,22,96,118,135,43,7,73,74,294,124,38,27,137,45
FarmeDe01 ,2006,Desmon,Farmer,SEA,N,8,32,13,0,1,1,9,1,0,1,2,15,5,1,1,8,2
FELTORA01 ,2006,Raymond,Felton,CHR,N,78,2837,1093,51,216,267,545,118,10,230,180,1024,393,256,204,312,103
FINLEMI01 ,2006,Michael,Finley,SAS,N,82,1820,740,34,189,223,108,32,16,46,76,663,273,98,90,286,104
FISHEDE01 ,2006,Derek,Fisher,UTA,N,82,2286,826,30,119,149,274,83,6,120,234,675,258,307,262,156,48
FORDTJ01  ,2006,T.J.,Ford,TOR,N,75,2244,1047,53,183,236,595,101,8,231,186,902,393,293,240,69,21
FORTSDA01 ,2006,Danny,Fortson,SEA,N,14,158,40,13,30,43,1,1,0,15,38,30,15,13,10,1,0
FOSTEJE01 ,2006,Jeff,Foster,IND,N,75,1742,322,252,356,608,57,62,37,70,202,259,122,122,78,1,0
FoyeRa01  ,2006,Randy,Foye,MIN,N,82,1876,832,49,169,218,232,53,21,152,184,691,300,192,164,185,68
FOYLEAD01 ,2006,Adonal,Foyle,GSW,N,48,479,107,51,75,126,19,11,50,23,61,85,48,25,11,0,0
FRANCST01 ,2006,Steve,Francis,NYK,N,44,1237,497,33,124,157,170,40,12,100,126,343,140,211,175,111,42
FREIJMA01 ,2006,Matt,Freije,ATL,N,19,146,40,8,16,24,7,3,1,3,13,54,16,6,5,22,3
FRYECH01  ,2006,Channing,Frye,NYK,N,72,1897,684,91,304,395,67,37,42,100,216,689,298,108,85,18,3
GADZUDA01 ,2006,Dan,Gadzuric,MIL,N,54,841,258,94,152,246,29,22,32,49,141,228,108,90,42,1,0
GarbaJo01 ,2006,Jorge,Garbajosa,TOR,N,67,1906,567,48,282,330,125,78,15,64,90,529,222,78,57,193,66
GARCIFR01 ,2006,Francisco,Garcia,SAC,N,79,1408,474,53,152,205,87,45,43,70,190,380,163,114,95,149,53
GARNEKE01 ,2006,Kevin,Garnett,MIN,N,76,2999,1704,183,792,975,313,89,126,205,184,1341,638,498,416,56,12
GARRIPA01 ,2006,Pat,Garrity,ORL,N,33,277,71,12,30,42,14,7,0,14,37,70,22,18,16,32,11
GASOLPA01 ,2006,Pau,Gasol,MEM,N,59,2133,1226,149,432,581,201,29,126,162,137,858,462,400,299,11,3
GayRu01   ,2006,Rudy,Gay,MEM,N,78,2107,846,93,254,347,100,70,74,140,192,760,321,209,152,143,52
GelabMi01 ,2006,Mickael,Gelabale,SEA,N,70,1235,321,59,114,173,56,24,22,49,108,264,122,82,66,47,11
GEORGDE01 ,2006,Devean,George,DAL,N,60,1283,381,57,156,213,33,46,23,51,143,369,146,48,36,149,53
GibsoDa01 ,2006,Daniel,Gibson,CLE,N,60,990,276,28,64,92,69,23,8,44,94,231,98,39,28,124,52
GINOBEM01 ,2006,Emmanuel,Ginobili,SAS,N,75,2064,1240,59,268,327,263,109,27,157,155,854,396,372,320,323,128
GIRICGO01 ,2006,Gordan,Giricek,UTA,N,61,1190,475,24,105,129,63,28,5,64,122,381,176,87,71,122,52
GlyniAn01 ,2006,Andreas,Glyniadakis,SEA,N,13,80,17,2,6,8,1,0,0,9,19,17,8,2,1,0,0
GOMESRY01 ,2006,Ryan,Gomes,BOS,N,73,2274,881,125,282,407,119,48,13,105,169,723,338,233,189,42,16
GOODEDR01 ,2006,Drew,Gooden,CLE,N,80,2239,885,263,418,681,88,70,28,115,210,784,371,199,142,6,1
GORDOBE01 ,2006,Ben,Gordon,CHI,N,82,2704,1753,34,223,257,296,63,17,249,252,1338,609,440,380,375,155
GRAHAJO01 ,2006,Joey,Graham,TOR,N,79,1323,503,55,193,248,44,29,4,49,161,388,192,131,110,31,9
GRAHAST01 ,2006,Stephen,Graham,POR,N,14,165,45,6,15,21,5,4,1,13,25,40,17,9,8,11,3
GRANGDA01 ,2006,Danny,Granger,IND,N,82,2789,1142,114,267,381,114,66,61,135,245,867,398,294,236,288,110
GREENGE01 ,2006,Gerald,Green,BOS,N,81,1779,843,68,140,208,83,41,25,120,198,739,310,159,128,258,95
GREENOR01 ,2006,Orien,Greene,IND,N,41,254,63,12,32,44,22,17,4,28,38,62,23,25,15,11,2
GREENWI01 ,2006,Willie,Green,PHI,N,74,1846,839,42,116,158,112,56,4,106,144,868,357,111,74,157,51
GreerLy01 ,2006,Lynn,Greer,MIL,N,41,438,167,2,25,27,53,17,1,18,32,141,61,32,27,52,18
GRIFFAD01 ,2006,Adrian,Griffin,CHI,N,54,585,137,41,69,110,59,33,4,38,78,129,61,19,15,6,0
GRIFFED01 ,2006,Eddie,Griffin,MIN,N,13,91,18,7,18,25,4,0,7,6,8,27,7,5,4,1,0
HallMi01  ,2006,Mike,Hall,WAS,N,2,13,2,1,1,2,1,0,0,0,1,4,1,0,0,0,0
HAMILRI01 ,2006,Richard,Hamilton,DET,N,75,2761,1485,75,207,282,285,59,15,159,232,1170,547,403,347,129,44
HARPRMA01 ,2006,Matt,Harpring,UTA,N,77,1967,894,117,236,353,99,52,11,118,232,656,322,309,237,39,13
HARRIAL01 ,2006,Al,Harrington,IND,N,36,1209,572,71,155,226,51,25,10,91,115,487,223,101,72,118,54
HARRIAL01 ,2006,Al,Harrington,GSW,N,42,1356,713,80,190,270,98,40,14,78,153,597,272,141,96,175,73
HARRIAL01 ,2006,Al,Harrington,TOT,N,78,2565,1285,151,345,496,149,65,24,169,268,1084,495,242,168,293,127
HARRIDA01 ,2006,David,Harrison,IND,N,24,191,71,9,33,42,6,5,12,26,47,58,30,22,11,0,0
HARRIDE01 ,2006,Devin,Harris,DAL,N,80,2088,813,45,151,196,296,96,21,146,242,593,292,261,215,50,14
HARRILO01 ,2006,Junior,Harrington,MEM,N,29,543,152,12,56,68,89,21,5,52,79,137,57,46,31,26,7
HARRIOT01 ,2006,Othella,Harrington,CHR,N,26,224,67,13,25,38,6,1,1,15,49,56,25,22,17,0,0
HARTJA01  ,2006,Jason,Hart,SAC,N,13,100,43,2,13,15,10,3,0,4,23,30,15,11,10,6,3
HARTJA01  ,2006,Jason,Hart,LAC,N,23,747,206,12,71,83,93,41,1,34,60,194,85,36,32,23,4
HARTJA01  ,2006,Jason,Hart,TOT,N,36,847,249,14,84,98,103,44,1,38,83,224,100,47,42,29,7
HASLEUD01 ,2006,Udonis,Haslem,MIA,N,79,2487,844,188,466,654,97,49,26,110,236,717,353,203,138,4,0
HASSETR01 ,2006,Trenton,Hassell,MIN,N,76,2219,514,83,160,243,203,22,26,80,144,444,218,92,72,25,6
HAYESCH01 ,2006,Chuck,Hayes,HOU,N,78,1716,439,204,317,521,47,70,18,64,281,335,192,89,55,0,0
HAYESJA01 ,2006,Jarvis,Hayes,WAS,N,81,1627,585,42,168,210,80,48,13,56,160,546,224,84,71,183,66
HAYWOBR01 ,2006,Brendan,Haywood,WAS,N,77,1741,511,195,282,477,47,34,88,90,208,355,198,210,115,0,0
HEADLU01  ,2006,Luther,Head,HOU,N,80,2209,875,31,221,252,194,76,5,137,133,701,307,105,83,402,178
HENDEAL01 ,2006,Alan,Henderson,PHI,N,38,418,119,48,59,107,10,9,12,12,62,67,43,47,33,0,0
HerrmWa01 ,2006,Walter,Herrmann,CHR,N,48,937,442,28,111,139,26,17,7,32,76,330,174,53,41,115,53
HILARMA01 ,2006,Nene,Hilario,DEN,N,64,1717,783,150,299,449,77,62,58,127,209,516,294,283,195,1,0
HILLGR01  ,2006,Grant,Hill,ORL,N,65,2010,934,53,184,237,138,61,25,144,146,660,342,324,248,12,2
HINRIKI01 ,2006,Kirk,Hinrich,CHI,N,80,2841,1327,32,242,274,500,100,23,191,274,1061,475,285,237,337,140
HiteRo01  ,2006,Robert,Hite,MIA,N,12,136,51,4,12,16,8,3,2,6,8,60,19,12,8,23,5
HODGEJU01 ,2006,Julius,Hodge,MIL,N,5,27,9,1,4,5,2,1,0,2,3,7,4,2,1,0,0
HODGEJU01 ,2006,Julius,Hodge,DEN,N,3,35,6,1,2,3,10,3,0,1,3,5,2,2,2,0,0
HODGEJU01 ,2006,Julius,Hodge,TOT,N,8,62,15,2,6,8,12,4,0,3,6,12,6,4,3,0,0
HolliRy01 ,2006,Ryan,Hollins,CHR,N,27,185,64,11,20,31,1,4,7,16,40,36,20,40,24,0,0
HORRYRO01 ,2006,Robert,Horry,SAS,N,68,1127,268,73,156,229,77,45,41,44,105,251,90,64,38,149,50
HOUSEED01 ,2006,Eddie,House,NJN,N,56,943,468,14,78,92,67,27,3,27,69,421,180,36,33,175,75
HOWARDW01 ,2006,Dwight,Howard,ORL,N,82,3025,1443,283,725,1008,158,70,156,317,245,873,526,666,390,2,1
HOWARJO01 ,2006,Josh,Howard,DAL,N,70,2458,1323,131,345,476,127,82,56,123,180,1076,494,294,243,239,92
HOWARJU01 ,2006,Juwan,Howard,HOU,N,80,2127,773,138,332,470,131,29,8,112,205,665,309,188,155,0,0
HUDSOTR01 ,2006,Troy,Hudson,MIN,N,34,557,202,8,40,48,73,14,2,40,23,195,74,32,26,80,28
HUGHELA01 ,2006,Larry,Hughes,CLE,N,70,2597,1045,41,226,267,256,89,26,154,164,953,381,309,209,222,74
HUMPHKR01 ,2006,Kris,Humphries,TOR,N,60,668,227,78,109,187,18,13,21,32,97,185,87,79,53,0,0
HUNTELI01 ,2006,Lindsey,Hunter,DET,N,52,746,256,9,38,47,93,34,7,35,56,244,94,33,30,119,38
HUNTEST01 ,2006,Steven,Hunter,PHI,N,70,1604,450,114,221,335,26,13,76,65,137,326,188,151,74,0,0
IGUODAN01 ,2006,Andre,Iguodala,PHI,N,76,3062,1386,77,357,434,432,152,33,261,200,991,443,551,452,155,48
ILGAUZY01 ,2006,Zydrunas,Ilgauskas,CLE,N,78,2134,925,242,357,599,123,48,98,141,257,793,385,192,155,1,0
IlicMi01  ,2006,Mile,Ilic,NJN,N,5,5,0,0,1,1,0,0,0,3,1,3,0,0,0,0,0
IlyasEr01 ,2006,Ersan,Ilyasova,MIL,N,66,976,402,58,131,189,49,27,17,51,147,363,139,89,70,148,54
IVERSAL01 ,2006,Allen,Iverson,DEN,N,50,2124,1241,16,136,152,359,90,12,202,75,947,430,436,331,144,50
IVERSAL01 ,2006,Allen,Iverson,PHI,N,15,640,468,7,34,41,109,33,1,66,21,366,151,174,154,53,12
IVERSAL01 ,2006,Allen,Iverson,TOT,N,65,2764,1709,23,170,193,468,123,13,268,96,1313,581,610,485,197,62
IVEYRO01  ,2006,Royal,Ivey,ATL,N,53,538,157,15,36,51,45,24,4,31,62,143,64,35,24,16,5
JACKJA01  ,2006,Jarrett,Jack,POR,N,79,2649,946,18,190,208,417,86,9,187,202,705,320,279,243,180,63
JACKSBO01 ,2006,Bobby,Jackson,NOO,N,56,1327,592,42,136,178,141,50,6,78,98,518,204,168,130,165,54
JACKSLU02 ,2006,Luke,Jackson,LAC,N,3,17,3,0,1,1,4,0,0,1,3,8,1,0,0,4,1
JACKSLU02 ,2006,Luke,Jackson,TOR,N,10,122,45,2,7,9,9,5,1,6,12,35,18,9,5,13,4
JACKSLU02 ,2006,Luke,Jackson,TOT,N,13,139,48,2,8,10,13,5,1,7,15,43,19,9,5,17,5
JACKSMA02 ,2006,Marc,Jackson,NOO,N,56,1021,408,62,130,192,58,21,7,65,89,388,159,103,90,1,0
JACKSST02 ,2006,Stephen,Jackson,IND,N,37,1185,521,17,78,95,114,33,20,81,87,430,180,146,120,138,41
JACKSST02 ,2006,Stephen,Jackson,GSW,N,38,1290,640,44,83,127,173,51,14,102,113,514,229,153,123,173,59
JACKSST02 ,2006,Stephen,Jackson,TOT,N,75,2475,1161,61,161,222,287,84,34,183,200,944,409,299,243,311,100
JAMESJE01 ,2006,Jerome,James,NYK,N,41,270,76,21,45,66,3,6,15,23,73,79,33,18,10,0,0
JAMESLE01 ,2006,LeBron,James,CLE,N,78,3195,2132,83,443,526,470,125,55,250,170,1621,772,701,489,310,99
JAMESMI01 ,2006,Mike,James,MIN,N,82,2075,826,25,138,163,297,55,7,129,171,701,296,184,154,215,80
JAMISAN01 ,2006,Antawn,Jamison,WAS,N,70,2660,1388,134,428,562,136,80,36,104,194,1139,512,307,226,379,138
JARICMA01 ,2006,Marko,Jaric,MIN,N,70,1558,371,54,130,184,145,75,16,88,172,325,136,88,67,85,32
JASIKSA01 ,2006,Sarunas,Jasikevicius ,GSW,N,26,311,113,5,16,21,61,13,1,31,22,101,37,31,27,44,12
JASIKSA01 ,2006,Sarunas,Jasikevicius ,IND,N,37,661,273,10,38,48,111,13,0,59,53,221,91,64,59,86,32
JASIKSA01 ,2006,Sarunas,Jasikevicius ,TOT,N,63,972,386,15,54,69,172,26,1,90,75,322,128,95,86,130,44
JEFFEAL01 ,2006,Al,Jefferson,BOS,N,69,2320,1107,237,519,756,88,48,106,136,232,882,453,295,201,1,0
JEFFERI01 ,2006,Richard,Jefferson,NJN,N,55,1958,897,48,192,240,148,34,8,120,123,665,303,326,239,145,52
JEFFRJA01 ,2006,Jared,Jeffries,NYK,N,55,1309,223,111,127,238,67,43,30,61,150,206,95,68,31,20,2
JohnsAl01 ,2006,Alexander,Johnson,MEM,N,59,751,260,50,131,181,17,25,35,47,137,169,91,118,78,0,0
JOHNSAM01 ,2006,Amir,Johnson,DET,N,8,125,47,15,22,37,3,5,13,9,19,33,18,14,11,3,0
JOHNSAN02 ,2006,Anthony,Johnson,DAL,N,40,561,152,13,35,48,78,16,1,31,68,147,60,29,21,30,11
JOHNSAN02 ,2006,Anthony,Johnson,ATL,N,27,736,203,9,44,53,123,17,2,45,51,197,82,32,25,44,14
JOHNSAN02 ,2006,Anthony,Johnson,TOT,N,67,1297,355,22,79,101,201,33,3,76,119,344,142,61,46,74,25
JOHNSDE03 ,2006,DerMarr,Johnson,DEN,N,39,418,135,10,47,57,17,16,12,27,39,154,50,21,16,88,19
JOHNSJO02 ,2006,Joe,Johnson,ATL,N,57,2360,1426,53,186,239,249,60,11,176,115,1139,536,314,235,312,119
JOHNSLI01 ,2006,Linton,Johnson,NOO,N,54,721,226,52,111,163,18,33,18,27,101,190,93,37,30,30,10
JonesBo02 ,2006,Bobby,Jones,PHI,N,44,335,110,22,35,57,16,11,1,18,59,93,43,41,23,9,1
JONESDA01 ,2006,Damon,Jones,CLE,N,60,1177,393,9,57,66,94,16,2,36,53,355,137,44,30,231,89
JONESDA02 ,2006,Dahntay,Jones,MEM,N,78,1666,583,47,106,153,68,39,22,92,192,461,220,174,138,12,5
JONESDW02 ,2006,Dwayne,Jones,CLE,N,4,17,3,1,5,6,0,0,0,2,3,1,0,6,3,0,0
JONESED01 ,2006,Eddie,Jones,MEM,N,29,560,161,14,47,61,33,22,2,23,54,151,57,34,25,74,22
JONESED01 ,2006,Eddie,Jones,MIA,N,35,1029,332,17,112,129,76,46,8,24,70,271,121,41,34,148,56
JONESED01 ,2006,Eddie,Jones,TOT,N,64,1589,493,31,159,190,109,68,10,47,124,422,178,75,59,222,78
JONESFR01 ,2006,Freddie,Jones,TOT,N,63,1318,412,23,92,115,108,48,16,67,121,361,139,114,95,128,39
JONESFR01 ,2006,Freddie,Jones,POR,N,24,449,115,7,26,33,53,18,4,17,41,112,43,26,22,27,7
JONESFR01 ,2006,Freddie,Jones,TOR,N,39,869,297,16,66,82,55,30,12,50,80,249,96,88,73,101,32
JONESJA02 ,2006,James,Jones,PHO,N,76,1379,485,33,143,176,45,28,42,28,115,440,162,81,71,238,90
JONESJU01 ,2006,Jumaine,Jones,PHO,N,18,139,40,6,17,23,1,5,1,7,19,51,14,2,2,32,10
JonesSo01 ,2006,Solomon,Jones,ATL,N,58,670,189,49,87,136,11,11,42,25,124,128,65,75,59,1,0
KAMANCH01 ,2006,Chris,Kaman,LAC,N,75,2174,754,160,428,588,79,41,116,147,251,652,294,224,166,1,0
KAPONJA01 ,2006,Jason,Kapono,MIA,N,67,1768,730,26,154,180,81,38,2,70,135,563,278,74,66,210,108
KHRYAVI01 ,2006,Viktor,Khryapa,CHI,N,33,233,73,20,37,57,21,10,1,16,53,70,27,26,19,6,0
KIDDJA01  ,2006,Jason,Kidd,NJN,N,80,2936,1041,135,520,655,736,127,23,213,146,908,369,230,179,361,124
KinseTa01 ,2006,Tarence,Kinsey,MEM,N,48,968,369,28,69,97,41,53,2,46,57,303,139,98,78,46,13
KIRILAN01 ,2006,Andrei,Kirilenko,UTA,N,70,2048,584,88,241,329,202,74,144,135,172,418,197,239,174,75,16
KLEIZLI01 ,2006,Linas,Kleiza,DEN,N,79,1487,598,77,189,266,45,28,14,79,200,474,200,135,115,221,83
KNIGHBR01 ,2006,Brevin,Knight,CHR,N,45,1273,408,14,101,115,296,67,3,95,113,363,152,128,103,18,1
KOROLYA01 ,2006,Yaroslav,Korolev,LAC,N,10,41,12,1,2,3,4,3,0,1,0,16,4,6,3,5,1
KORVEKY01 ,2006,Kyle,Korver,PHI,N,74,2291,1067,30,229,259,105,57,20,117,188,845,372,209,191,307,132
KRSTINE01 ,2006,Nenad,Krstic,NJN,N,26,849,426,51,125,176,46,10,24,52,88,323,170,121,86,1,0
LAFRERA01 ,2006,Raef,LaFrentz,POR,N,27,353,100,25,45,70,8,7,11,13,57,102,39,26,20,23,2
LangJa01  ,2006,James,Lang,WAS,N,11,55,11,5,6,11,2,0,3,2,14,9,4,5,3,0,0
LEEDA02   ,2006,David,Lee,NYK,N,58,1730,621,196,406,602,104,48,23,92,155,400,240,173,141,0,0
LEWISRA01 ,2006,Rashard,Lewis,SEA,N,60,2350,1342,91,305,396,145,68,39,118,143,1005,463,315,265,387,151
LIVINRA01 ,2006,Randy,Livingston,SEA,N,4,25,0,1,0,1,4,0,0,1,2,3,0,0,0,0,0
LIVINSH01 ,2006,Shaun,Livingston,LAC,N,54,1613,503,56,128,184,274,59,29,108,135,449,208,116,82,16,5
LowryKy01 ,2006,Kyle,Lowry,MEM,N,10,174,56,12,19,31,32,14,1,12,20,38,14,28,25,8,3
LUCASJO02 ,2006,John,Lucas,HOU,N,47,381,154,9,27,36,33,17,0,15,38,156,62,19,15,59,15
LUETY01   ,2006,Tyronn,Lue,ATL,N,56,1485,636,19,85,104,201,24,0,85,101,524,218,163,144,160,56
MADSEMA01 ,2006,Mark,Madsen,MIN,N,56,471,61,35,52,87,10,10,10,21,100,43,23,29,15,0,0
MAGGECO01 ,2006,Corey,Maggette,LAC,N,75,2295,1266,90,352,442,208,65,14,201,244,808,367,633,519,65,13
MAGLOJA01 ,2006,Jamaal,Magloire,POR,N,81,1706,529,151,341,492,30,21,66,129,226,395,199,242,131,0,0
MajorRe01 ,2006,Renaldo,Major,GSW,N,1,27,5,0,2,2,0,2,0,1,4,10,2,2,1,0,0
MARBUST01 ,2006,Stephon,Marbury,NYK,N,74,2751,1210,36,177,213,403,71,10,179,185,952,395,386,297,345,123
MARIOSH01 ,2006,Shawn,Marion,PHO,N,80,3007,1403,172,613,785,134,156,122,114,216,1071,561,248,201,252,80
MarkoDa01 ,2006,Damir,Markota,MIL,N,30,171,51,11,20,31,6,3,1,15,22,52,19,11,7,16,6
MARKSSE01 ,2006,Sean,Marks,PHO,N,3,17,6,0,3,3,0,0,1,0,4,6,2,2,2,1,0
MARSHDO01 ,2006,Donyell,Marshall,CLE,N,81,1361,566,86,237,323,46,39,43,67,130,493,209,80,53,271,95
MARSHRA01 ,2006,Rawle,Marshall,IND,N,40,362,99,8,21,29,13,12,5,19,22,89,32,45,31,18,4
MARTIDA01 ,2006,Darrick,Martin,TOR,N,32,221,94,2,10,12,43,3,0,12,22,94,33,21,15,37,13
MARTIKE01 ,2006,Kenyon,Martin,DEN,N,2,62,19,6,14,20,1,0,0,5,10,16,8,12,3,1,0
MARTIKE02 ,2006,Kevin,Martin,SAC,N,80,2818,1618,69,273,342,173,98,11,135,181,1067,505,570,481,333,127
MASONDE01 ,2006,Desmond,Mason,NOO,N,75,2575,1028,124,221,345,115,52,22,192,174,900,407,323,214,0,0
MASONRO01 ,2006,Roger,Mason,WAS,N,62,492,165,8,38,46,35,13,6,19,66,179,59,16,14,102,33
MAXIEJA01 ,2006,Jason,Maxiell,DET,N,67,943,334,88,98,186,14,30,60,53,110,262,131,137,72,0,0
MAYSE01   ,2006,Sean,May,CHR,N,35,837,416,73,160,233,66,19,24,56,100,328,164,112,86,3,2
MBENGDJ01 ,2006,D.J.,Mbenga,DAL,N,21,78,17,3,8,11,6,3,5,5,17,16,5,8,7,0,0
MCCANRA01 ,2006,Rashad,McCants,MIN,N,37,555,184,14,33,47,38,26,7,40,71,177,62,58,40,75,20
McCraCh01 ,2006,Chris,McCray,MIL,N,5,12,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0
MCDYEAN01 ,2006,Antonio,McDyess,DET,N,82,1727,664,165,331,496,72,61,65,75,240,540,284,139,96,0,0
McFarIv01 ,2006,Ivan,McFarlin,PHI,N,11,40,15,7,4,11,1,0,0,1,8,13,5,7,5,1,0
MCGRATR01 ,2006,Tracy,McGrady,HOU,N,71,2543,1747,56,323,379,457,92,36,213,136,1480,638,488,345,381,126
MCINNJE01 ,2006,Jeff,McInnis,CHR,N,38,701,165,14,48,62,124,14,0,42,72,181,71,32,22,8,1
MCKIEAA01 ,2006,Aaron,McKie,LAL,N,10,131,22,1,17,18,13,4,0,8,13,17,11,0,0,0,0
MCLEOKE01 ,2006,Keith,McLeod,IND,N,22,336,93,1,21,22,45,7,2,23,30,83,32,25,22,22,7
MCLEOKE01 ,2006,Keith,McLeod,GSW,N,26,379,138,3,18,21,45,17,3,23,21,105,41,53,47,23,9
MCLEOKE01 ,2006,Keith,McLeod,TOT,N,48,715,231,4,39,43,90,24,5,46,51,188,73,78,69,45,16
MEDVEST01 ,2006,Slava,Medvedenko,ATL,N,14,82,42,4,10,14,2,0,2,5,16,29,12,20,17,2,1
MensaPo01 ,2006,Pops,Mensah-Bonsu,DAL,N,12,71,29,9,12,21,0,1,0,9,8,17,11,18,7,0,0
MILESCJ01 ,2006,C.J.,Miles,UTA,N,37,375,101,11,24,35,25,11,4,28,60,116,40,23,14,32,7
MILICDA01 ,2006,Darko,Milicic,ORL,N,80,1913,639,145,292,437,90,44,140,124,219,548,249,230,141,1,0
MILLEAN02 ,2006,Andre,Miller,DEN,N,23,821,300,25,79,104,209,37,4,70,58,248,117,85,62,16,4
MILLEAN02 ,2006,Andre,Miller,PHI,N,57,2143,775,72,176,248,416,73,6,152,126,661,307,198,160,19,1
MILLEAN02 ,2006,Andre,Miller,TOT,N,80,2964,1075,97,255,352,625,110,10,222,184,909,424,283,222,35,5
MILLEBR01 ,2006,Brad,Miller,SAC,N,63,1784,568,79,322,401,224,38,39,108,155,494,224,149,115,33,5
MILLEMI01 ,2006,Mike,Miller,MEM,N,70,2740,1293,52,326,378,298,54,18,179,138,1010,465,203,161,498,202
MillsPa01 ,2006,Paul,Millsap,UTA,N,82,1474,559,183,240,423,62,67,74,94,236,398,209,208,140,3,1
MINGYA01  ,2006,Yao,Ming,HOU,N,48,1625,1202,101,350,451,93,17,94,167,159,819,423,413,356,2,0
MOBLECU01 ,2006,Cuttino,Mobley,LAC,N,78,2840,1077,52,215,267,198,92,24,145,186,882,388,239,200,246,101
MOHAMNA01 ,2006,Nazr,Mohammed,DET,N,51,776,286,89,140,229,9,27,40,43,133,222,118,82,50,0,0
MOOREMI01 ,2006,Mikki,Moore,NJN,N,79,2083,776,145,258,403,74,46,60,113,261,506,308,235,160,1,0
MorriAd01 ,2006,Adam,Morrison,CHR,N,78,2331,917,54,176,230,163,28,6,130,179,944,355,169,120,258,87
MorriRa01 ,2006,Randolph,Morris,NYK,N,5,43,4,1,8,9,1,2,1,2,4,6,1,6,2,0,0
MOURNAL01 ,2006,Alonzo,Mourning,MIA,N,77,1572,661,126,224,350,18,13,178,129,218,425,238,308,185,0,0
MURPHTR01 ,2006,Troy,Murphy,GSW,N,26,666,231,37,120,157,60,21,17,29,63,180,81,66,47,59,22
MURPHTR01 ,2006,Troy,Murphy,IND,N,42,1183,467,63,194,257,66,25,25,49,133,402,185,79,61,88,36
MURPHTR01 ,2006,Troy,Murphy,TOT,N,68,1849,698,100,314,414,126,46,42,78,196,582,266,145,108,147,58
MURRARO01 ,2006,Ronald,Murray,DET,N,69,1474,465,26,87,113,187,49,13,90,96,438,177,120,87,83,24
MUTOMDI01 ,2006,Dikembe,Mutombo,HOU,N,75,1291,230,164,324,488,13,22,76,38,156,153,85,87,60,0,0
NACHBBO01 ,2006,Bostjan,Nachbar,NJN,N,76,1532,696,27,226,253,61,30,26,69,183,495,226,164,132,265,112
NAJERED01 ,2006,Eduardo,Najera,DEN,N,75,1659,497,131,179,310,64,73,26,56,207,354,204,123,88,12,1
